movieId,title,genres,userId,movieId.1,rating
140852.0,964 Pinocchio (1991),Horror|Sci-Fi,62.0,89492.0,4.0
140928.0,Joy (2015),Comedy|Drama,62.0,89745.0,4.0
140956.0,Ready Player One,Action|Sci-Fi|Thriller,62.0,89864.0,4.5
141004.0,Victor Frankenstein (2015),Drama|Horror|Sci-Fi,62.0,90866.0,3.5
141131.0,Guardians (2016),(no genres listed),62.0,91500.0,4.0
141400.0,Invincible Shaolin (1978),Action,62.0,91529.0,5.0
141408.0,Scouts Guide to the Zombie Apocalypse (2015),Action|Comedy|Horror,62.0,91542.0,5.0
141422.0,Suffragette (2015),Drama,62.0,91658.0,4.5
141513.0,Fort Tilden (2014),Comedy,62.0,94777.0,3.5
141544.0,Turbo Kid (2015),Action|Adventure|Sci-Fi,62.0,94864.0,3.5
141646.0,The Unauthorized Saved by the Bell Story (2014),Comedy|Drama,62.0,96079.0,4.5
141668.0,War Room (2015),Drama,62.0,96610.0,4.0
141688.0,Legend (2015),Crime|Thriller,62.0,96821.0,5.0
141718.0,Deathgasm (2015),Comedy|Horror,62.0,96829.0,4.0
141749.0,The Danish Girl (2015),Drama,62.0,96861.0,3.5
141799.0,Cooties (2015),Comedy|Horror,62.0,97921.0,4.0
141810.0,Autumn Marathon (1979),Comedy|Drama,62.0,97938.0,4.5
141816.0,12 Chairs (1976),Adventure|Comedy,62.0,98809.0,4.5
141818.0,Ordinary Miracle (1978),Comedy|Drama|Fantasy|Romance,62.0,99114.0,5.0
141820.0,Old Men: Robbers (1971),Comedy,62.0,99149.0,4.0
141830.0,Unbelievable Adventures of Italians in Russia (1974),Adventure|Comedy,62.0,101864.0,4.0
141836.0,It Can't Be! (1975),Comedy,62.0,102123.0,4.0
141844.0,12 Chairs (1971),Adventure|Comedy,62.0,102125.0,3.5
141846.0,Steve Jobs: The Man in the Machine (2015),Documentary,62.0,102903.0,4.0
141866.0,Green Room (2015),(no genres listed),62.0,103042.0,3.5
141890.0,Beasts of No Nation (2015),Drama|War,62.0,103341.0,4.0
141928.0,Bloodsucking Bastards (2015),Comedy|Horror,62.0,103772.0,4.0
141994.0,Saving Christmas (2014),Children|Comedy,62.0,104211.0,3.5
142020.0,Oscar (1967),Comedy,62.0,104374.0,4.5
142056.0,Iron Man & Hulk: Heroes United (2013),Action|Adventure|Animation,62.0,104863.0,4.0
142074.0,Knock Knock (2015),Crime|Horror|Thriller,62.0,104879.0,3.0
142115.0,The Blue Planet (2001),Documentary,62.0,106002.0,3.0
142196.0,Cornered! (2009),Comedy|Horror,62.0,106072.0,3.5
142222.0,Demolition (2016),Drama,62.0,106487.0,4.0
142366.0,Cigarette Burns (2005),Horror|Thriller,62.0,106489.0,5.0
142372.0,Our Brand Is Crisis (2015),Comedy|Drama,62.0,106782.0,4.0
142420.0,High Rise (2015),Action|Drama|Sci-Fi,62.0,106918.0,4.5
142422.0,The Night Before (2015),Comedy,62.0,107348.0,4.0
142424.0,Into the Forest (2015),Drama|Sci-Fi,62.0,107406.0,4.0
142444.0,The Editor (2015),Comedy|Horror|Mystery,62.0,108190.0,3.0
142448.0,Everest (2015),Adventure|Drama|Thriller,62.0,108729.0,4.0
142456.0,The Brand New Testament (2015),(no genres listed),62.0,109374.0,5.0
142488.0,Spotlight (2015),Thriller,62.0,109487.0,5.0
142507.0,Pawn Sacrifice (2015),Drama,62.0,110102.0,4.0
142509.0,Hardcore Henry (2015),Action|Adventure|Sci-Fi,62.0,111360.0,4.0
142536.0,Burnt (2015),Drama,62.0,111362.0,4.0
142550.0,Ryuzo and the Seven Henchmen (2015),Action|Comedy,62.0,111659.0,3.5
142558.0,If I Were a Rich Man (2002),Comedy,62.0,111743.0,3.5
142598.0,Last Shift (2014),Horror,62.0,111759.0,4.0
142602.0,"F*ck You, Goethe 2 (2015)",Comedy,62.0,112552.0,4.0
142831.0,Garam Masala (2005),Comedy,62.0,112556.0,4.0
142961.0,Life Eternal (2015),Comedy|Crime|Thriller,62.0,112804.0,4.5
142997.0,Hotel Transylvania 2 (2015),Animation|Comedy,62.0,112852.0,4.0
143001.0,Anti-Social (2015),Crime,62.0,113741.0,4.0
143031.0,Jump In! (2007),Comedy|Drama|Romance,62.0,114180.0,3.5
143245.0,The Little Prince (2015),Animation|Fantasy,62.0,114662.0,4.0
143255.0,Narcopolis (2014),Mystery|Sci-Fi|Thriller,62.0,114678.0,4.5
143257.0,Ashby (2015),Comedy|Drama,62.0,114935.0,5.0
143355.0,Wonder Woman (2017),Action|Adventure|Fantasy,62.0,115149.0,5.0
143365.0,The Circle (2016),Drama|Sci-Fi|Thriller,62.0,115210.0,4.5
143367.0,Silence (2016),Drama|Thriller,62.0,115569.0,4.5
143385.0,Bridge of Spies (2015),Drama|Thriller,62.0,115680.0,4.0
143410.0,Hyena Road,(no genres listed),62.0,115713.0,4.0
143458.0,The Great Hypnotist (2014),Drama|Mystery|Thriller,62.0,116797.0,4.5
143472.0,Into the Grizzly Maze (2015),Action|Horror|Thriller,62.0,116823.0,4.0
143511.0,Human (2015),Documentary,62.0,116897.0,4.0
143525.0,Chasuke's Journey (2015),Comedy|Drama,62.0,117176.0,4.5
143559.0,L.A. Slasher (2015),Comedy|Crime|Fantasy,62.0,118696.0,4.0
143859.0,"Hail, Caesar! (2016)",Comedy,62.0,119141.0,3.0
143896.0,How To Change The World (2015),Documentary,62.0,122882.0,4.0
143969.0,Er ist wieder da (2015),Comedy,62.0,122886.0,4.0
144210.0,Just Eat It: A Food Waste Story (2014),Documentary,62.0,122892.0,4.0
144222.0,Bros Before Hos (2013),Comedy,62.0,122896.0,3.5
144262.0,Slow Learners (2015),Comedy|Romance,62.0,122898.0,4.0
144352.0,Unforgiven (2013),Action|Crime|Drama,62.0,122900.0,3.5
144478.0,"Sex, Drugs & Taxation (2013)",Comedy|Drama,62.0,122904.0,4.5
144522.0,Sky High (2003),Action|Horror|Thriller,62.0,122912.0,4.0
144606.0,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Romance|Thriller,62.0,122916.0,4.0
144620.0,Goosebumps (2015),Adventure|Comedy|Horror,62.0,122918.0,4.0
144714.0,The Perfect Guy (2015),Drama|Thriller,62.0,122920.0,4.0
144716.0,Rock the Kasbah (2015),Comedy,62.0,122922.0,4.5
144734.0,Freaks of Nature (2015),Comedy|Horror|Sci-Fi,62.0,122924.0,4.0
144976.0,Bone Tomahawk (2015),Horror|Western,62.0,122926.0,4.0
145080.0,Extraordinary Tales (2015),Animation|Horror|Mystery,62.0,128360.0,5.0
145150.0,The Dressmaker (2015),Comedy|Drama|Thriller,62.0,128512.0,3.5
145283.0,Nowitzki: The Perfect Shot (2014),Documentary,62.0,135133.0,3.5
145418.0,Trumbo (2015),Drama,62.0,135143.0,4.0
145491.0,Our Lips Are Sealed (2000),Children|Comedy|Drama,62.0,135518.0,3.5
145724.0,Idaho Transfer (1973),Sci-Fi,62.0,135536.0,4.0
145745.0,Witch Hunt (1999),Crime|Drama,62.0,135569.0,2.5
145839.0,Concussion (2015),Drama,62.0,136020.0,4.5
145935.0,"Peanuts Movie, The (2015)",Adventure|Animation|Children|Comedy,62.0,136864.0,4.0
145951.0,Bloodsport: The Dark Kumite (1999),Action|Thriller,62.0,137857.0,3.0
145994.0,Formula of Love (1984),Comedy,62.0,139385.0,4.0
146024.0,A Man from Boulevard des Capucines (1987),Comedy|Romance|Western,62.0,140110.0,4.0
146028.0,The Adventures of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),Crime|Mystery,62.0,142222.0,4.0
146210.0,Blue Mountain State: The Rise of Thadland (2015),Comedy,62.0,143355.0,3.5
146244.0,Dil To Pagal Hai (1997),Comedy|Drama|Romance,62.0,150548.0,5.0
146309.0,The Boy and the Beast (2015),Action|Adventure|Animation,62.0,158238.0,4.0
146656.0,Creed (2015),Drama,62.0,158966.0,4.5
146662.0,Dragons: Gift of the Night Fury (2011),Adventure|Animation|Comedy,62.0,159093.0,3.5
146682.0,Twinsters (2015),Documentary,62.0,161131.0,4.0
146684.0,Cosmic Scrat-tastrophe (2015),Animation|Children|Comedy,62.0,162606.0,4.0
146688.0,Solace (2015),Fantasy|Mystery|Thriller,62.0,164179.0,4.0
146730.0,Lost in the Sun (2015),Action|Drama|Thriller,62.0,166528.0,4.5
146986.0,Le Maître d'école (1981),Comedy,62.0,166534.0,4.5
147002.0,Eros (2004),Drama|Romance,62.0,166635.0,3.5
147142.0,Those Happy Days (2006),Children|Comedy,62.0,168248.0,4.5
147196.0,The Girls (1961),Comedy|Romance,62.0,168250.0,4.0
147250.0,The Adventures of Sherlock Holmes and Doctor Watson,(no genres listed),62.0,168252.0,5.0
147282.0,What Men Still Talk About (2011),Comedy,62.0,170827.0,3.5
147286.0,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,62.0,171763.0,4.0
147300.0,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,62.0,172591.0,5.0
147326.0,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,62.0,173925.0,4.0
147328.0,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,62.0,174053.0,5.0
147330.0,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,62.0,175303.0,4.0
147372.0,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,62.0,175661.0,3.5
147374.0,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,62.0,176371.0,4.0
147376.0,Doctor Who: A Christmas Carol (2010),Sci-Fi,62.0,176601.0,5.0
147378.0,Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi,62.0,179401.0,3.5
147380.0,Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi,62.0,179819.0,3.5
147382.0,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,62.0,182715.0,4.0
147384.0,Doctor Who: The Runaway Bride (2007),Sci-Fi,62.0,183611.0,4.0
147410.0,A Perfect Day (2015),Comedy|Drama,62.0,184471.0,3.5
147657.0,Masked Avengers (1981),Action,62.0,185031.0,4.5
147662.0,Return of the One-Armed Swordsman (1969),Action|Adventure,62.0,185135.0,5.0
147936.0,The Lord's Lantern in Budapest (1999),Comedy|Drama,62.0,187593.0,4.0
148166.0,Hitchcock/Truffaut (2015),Documentary,62.0,187595.0,4.0
148172.0,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,63.0,1.0,5.0
148238.0,A Very Murray Christmas (2015),Comedy,63.0,10.0,3.0
148424.0,Chi-Raq (2015),Comedy|Drama,63.0,32.0,3.0
148482.0,Truth (2015),Drama,63.0,34.0,3.0
148592.0,Just Jim (2015),Comedy,63.0,47.0,4.0
148626.0,"Big Short, The (2015)",Drama,63.0,50.0,5.0
148632.0,Applesauce (2015),Comedy,63.0,110.0,2.5
148652.0,The Ridiculous 6 (2015),Comedy|Western,63.0,111.0,3.0
148667.0,John Mulaney: The Comeback Kid (2015),Comedy,63.0,150.0,3.0
148671.0,Saw (2003),Crime|Horror,63.0,153.0,1.0
148675.0,North Pole: Open For Christmas (2015),Children|Fantasy,63.0,165.0,4.0
148709.0,Mojave (2015),Thriller,63.0,208.0,2.0
148775.0,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,63.0,231.0,3.0
148881.0,World of Tomorrow (2015),Animation|Comedy,63.0,260.0,5.0
148888.0,Zoolander 2 (2016),Comedy,63.0,293.0,3.5
148956.0,How to Be Single (2016),Comedy|Romance,63.0,296.0,5.0
148978.0,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,63.0,318.0,5.0
148982.0,Devil Dog: The Hound of Hell (1978),Horror,63.0,344.0,5.0
149011.0,He Never Died (2015),Comedy|Drama|Horror,63.0,356.0,3.5
149144.0,Parasyte: Part 1 (2014),Horror|Sci-Fi,63.0,357.0,4.0
149146.0,Parasyte: Part 2 (2015),Horror|Sci-Fi,63.0,364.0,4.0
149330.0,A Cosmic Christmas (1977),(no genres listed),63.0,367.0,4.0
149334.0,Nocturnal Animals,Drama|Thriller,63.0,377.0,2.5
149350.0,Lumberjack Man (2015),Comedy|Horror,63.0,480.0,2.5
149352.0,Daddy's Home (2015),Comedy,63.0,500.0,3.0
149354.0,Sisters (2015),Children|Comedy,63.0,527.0,4.0
149380.0,'Tis the Season for Love (2015),Romance,63.0,555.0,2.5
149406.0,Kung Fu Panda 3 (2016),Action|Adventure|Animation,63.0,586.0,2.5
149508.0,Spellbound (2011),Comedy|Romance,63.0,588.0,4.0
149566.0,Unicorn City (2012),Comedy|Romance,63.0,589.0,4.0
149590.0,Standoff (2016),Thriller,63.0,592.0,4.0
149612.0,Swelter (2014),Action|Drama|Thriller,63.0,595.0,3.0
149830.0,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,63.0,608.0,4.5
149902.0,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,63.0,648.0,4.0
150254.0,The Devil's Candy (2015),Horror,63.0,745.0,5.0
150401.0,Close Range (2015),Action|Crime,63.0,778.0,4.0
150548.0,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,63.0,780.0,3.0
150554.0,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,63.0,858.0,4.0
150596.0,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,63.0,912.0,4.0
150604.0,Moonwalkers (2015),Comedy,63.0,913.0,4.0
150696.0,Tomorrow (2015),Documentary,63.0,924.0,3.5
150993.0,Anacleto: Agente secreto (2015),Action|Comedy,63.0,953.0,4.0
151311.0,Wiener-Dog (2016),Comedy,63.0,969.0,3.0
151315.0,Ride Along 2 (2016),Action|Comedy,63.0,1036.0,4.0
151317.0,Maggie's Plan (2015),Comedy,63.0,1073.0,3.0
151455.0,Eddie the Eagle (2016),Comedy,63.0,1080.0,5.0
151479.0,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,63.0,1084.0,4.0
151501.0,Exposed (2016),Drama,63.0,1089.0,3.0
151557.0,Stonewall (2015),Drama,63.0,1097.0,2.5
151559.0,Frankenstein (2015),Horror|Thriller,63.0,1136.0,5.0
151653.0,Welcome to Happiness (2015),Comedy|Drama|Fantasy,63.0,1148.0,5.0
151687.0,Risen (2016),Children|Drama,63.0,1193.0,4.0
151695.0,The Survivalist (2015),Drama|Sci-Fi|Thriller,63.0,1196.0,5.0
151739.0,Dirty Grandpa (2016),Comedy,63.0,1198.0,5.0
151745.0,Reptilicus (1961),Horror|Sci-Fi,63.0,1200.0,2.5
151759.0,Requiem for the American Dream (2015),Documentary,63.0,1201.0,4.0
151763.0,Death Note Rewrite: Genshisuru Kami (2007),Mystery,63.0,1202.0,4.0
151769.0,Three from Prostokvashino (1978),Animation,63.0,1203.0,4.0
151777.0,The Finest Hours (2016),Drama|Thriller,63.0,1208.0,5.0
151781.0,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,63.0,1210.0,4.5
152037.0,Grease Live (2016),(no genres listed),63.0,1213.0,4.0
152063.0,Gods of Egypt (2016),Adventure|Fantasy,63.0,1214.0,2.5
152065.0,Embrace of the Serpent (2016),Adventure|Drama,63.0,1220.0,5.0
152071.0,Race (2016),Drama,63.0,1221.0,4.0
152077.0,10 Cloverfield Lane (2016),Thriller,63.0,1222.0,2.5
152079.0,London Has Fallen (2016),Action|Crime|Thriller,63.0,1223.0,5.0
152081.0,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,63.0,1234.0,2.5
152083.0,Whiskey Tango Foxtrot (2016),Comedy|War,63.0,1262.0,4.0
152085.0,Desierto (2016),Drama,63.0,1265.0,3.0
152091.0,The Brothers Grimsby (2016),Comedy,63.0,1270.0,5.0
152105.0,Dad's Army (1971),Comedy,63.0,1278.0,3.0
152173.0,Michael Jackson's Thriller (1983),Horror,63.0,1282.0,4.0
152270.0,The Wait (2015),Drama,63.0,1288.0,5.0
152284.0,War and Peace (2016),Drama|Romance,63.0,1291.0,4.0
152372.0,Southbound (2016),Horror,63.0,1387.0,3.0
152591.0,Ip Man 3 (2015),Action,63.0,1393.0,3.5
152658.0,Santa's Little Helper (2015),Children,63.0,1527.0,3.5
152711.0,Who Killed Chea Vichea? (2010),Documentary,63.0,1580.0,2.0
152970.0,Hunt for the Wilderpeople (2016),Adventure|Comedy,63.0,1617.0,4.0
153070.0,Rabbits (2002),Comedy|Drama|Fantasy,63.0,1682.0,3.5
153236.0,Genius Party (2007),Animation,63.0,1704.0,3.5
153386.0,Long Live Ghosts! (1977),Children|Comedy|Fantasy,63.0,1732.0,0.5
153408.0,Tears for Sale (2008),Comedy|Drama|Fantasy,63.0,1923.0,2.0
154065.0,Dad's Army (2016),Comedy,63.0,1945.0,2.5
154358.0,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,63.0,1965.0,4.5
154975.0,Merci Patron ! (2016),Comedy|Documentary,63.0,1968.0,4.0
155064.0,The Neon Demon (2016),Drama|Horror|Mystery,63.0,2000.0,3.0
155168.0,Fraktus (2012),Comedy,63.0,2028.0,3.5
155288.0,Eye in the Sky (2016),Drama|Thriller|War,63.0,2078.0,5.0
155358.0,Camino (2016),Action|Adventure|Thriller,63.0,2115.0,4.0
155509.0,Mr. Right (2016),Action|Comedy|Romance,63.0,2329.0,4.0
155589.0,Noin 7 veljestä (1968),(no genres listed),63.0,2542.0,4.5
155659.0,Florence Foster Jenkins (2016),Comedy|Drama,63.0,2571.0,3.5
155743.0,My Big Fat Greek Wedding 2 (2016),Comedy,63.0,2683.0,3.0
155774.0,Neon Bull (2015),Adventure,63.0,2692.0,4.5
155812.0,Get a Job (2016),Comedy,63.0,2716.0,5.0
155820.0,Keanu (2016),Comedy,63.0,2788.0,5.0
155892.0,Me Him Her (2015),Comedy,63.0,2791.0,4.0
156025.0,Ice Age: The Great Egg-Scapade (2016),Adventure|Animation|Children|Comedy,63.0,2858.0,5.0
156371.0,Everybody Wants Some (2016),Comedy,63.0,2918.0,3.5
156387.0,Sing Street (2016),Drama,63.0,2959.0,5.0
156553.0,Zoom (2015),Animation|Comedy|Drama,63.0,2997.0,3.0
156605.0,Paterson,(no genres listed),63.0,3000.0,3.5
156607.0,The Huntsman Winter's War (2016),Action|Adventure|Drama|Fantasy,63.0,3088.0,4.0
156609.0,Neighbors 2: Sorority Rising (2016),Comedy,63.0,3285.0,2.0
156675.0,Project X (1968),Mystery|Sci-Fi,63.0,3409.0,2.0
156706.0,The Trust (2016),Crime|Thriller,63.0,3421.0,2.5
156726.0,Hush (2016),Thriller,63.0,3435.0,4.0
156781.0,Jimmy Carr: Telling Jokes (2009),Comedy,63.0,3481.0,4.0
156783.0,Jimmy Carr: Making People Laugh (2010),Comedy,63.0,3535.0,4.0
157108.0,Texas - Doc Snyder hält die Welt in Atem (1993),Comedy|Western,63.0,3552.0,2.0
157110.0,00 Schneider - Jagd auf Nihil Baxter (1994),Comedy|Crime,63.0,3555.0,3.0
157122.0,The Man Who Knew Infinity (2016),Drama,63.0,3578.0,3.0
157130.0,Despite the Falling Snow (2016),Drama|Romance|Thriller,63.0,3617.0,1.0
157172.0,Wizards of the Lost Kingdom II (1989),Action|Fantasy,63.0,3623.0,2.5
157200.0,Money Monster (2016),Drama|Thriller,63.0,3717.0,2.5
157270.0,Barbershop: The Next Cut (2016),Comedy,63.0,3751.0,4.0
157296.0,Finding Dory (2016),Adventure|Animation|Comedy,63.0,3752.0,2.0
157312.0,The Boss (2016),Comedy,63.0,3755.0,3.5
157340.0,The Angry Birds Movie (2016),Animation|Comedy,63.0,3785.0,2.0
157369.0,Bakuman (2015),Comedy|Drama,63.0,3793.0,3.5
157407.0,I Am Wrath (2016),Action|Crime|Drama|Thriller,63.0,3868.0,3.5
157432.0,Precious Cargo (2016),Action|Crime,63.0,3897.0,2.5
157699.0,Snowden (2016),Drama|Thriller,63.0,3948.0,2.5
157775.0,Tenchi Muyô! In Love (1996),Animation|Comedy,63.0,3949.0,5.0
157865.0,Ratchet & Clank (2016),Action|Adventure|Animation|Children|Comedy|Sci-Fi,63.0,3996.0,4.0
158022.0,Kicking Off (2016),Comedy,63.0,4011.0,3.5
158027.0,SORI: Voice from the Heart (2016),Drama|Sci-Fi,63.0,4014.0,2.5
158035.0,Gintama: The Final Chapter - Be Forever Yorozuya (2013),Action|Animation|Comedy,63.0,4022.0,3.0
158238.0,The Nice Guys (2016),Crime|Mystery|Thriller,63.0,4027.0,1.0
158254.0,Kindergarten Cop 2 (2016),Action|Comedy,63.0,4105.0,3.0
158388.0,Buck Rogers in the 25th Century (1979),Sci-Fi,63.0,4223.0,3.5
158398.0,World of Glory (1991),Comedy,63.0,4226.0,3.5
158402.0,The Crew (2016),Action,63.0,4246.0,3.0
158528.0,The Shallows (2016),Drama|Thriller,63.0,4262.0,2.5
158721.0,Gen-X Cops (1999),Action|Comedy|Thriller,63.0,4299.0,3.0
158783.0,The Handmaiden (2016),Drama|Romance|Thriller,63.0,4306.0,2.5
158813.0,Alice Through the Looking Glass (2016),Adventure|Children|Fantasy,63.0,4310.0,0.5
158830.0,The BFG (2016),Children|Fantasy,63.0,4344.0,4.0
158842.0,My Scientology Movie (2016),Documentary,63.0,4734.0,3.5
158872.0,Sausage Party (2016),Animation|Comedy,63.0,4816.0,2.5
158874.0,Karate Bullfighter (1975),Action|Drama,63.0,4874.0,3.5
158882.0,All Yours (2016),Comedy|Drama|Romance,63.0,4878.0,3.0
158956.0,Kill Command (2016),Action|Horror|Sci-Fi,63.0,4886.0,3.5
158966.0,Captain Fantastic (2016),Drama,63.0,4890.0,2.0
158972.0,Toni Erdmann (2016),Drama,63.0,4896.0,1.5
159061.0,The Wailing (2016),Mystery|Thriller,63.0,4963.0,4.0
159069.0,Comedy of the Strict Regime (1993),Comedy,63.0,4979.0,4.0
159077.0,The Meddler (2016),Comedy|Drama,63.0,4993.0,4.0
159093.0,Now You See Me 2 (2016),Action|Comedy|Thriller,63.0,4995.0,4.0
159161.0,Ali Wong: Baby Cobra (2016),(no genres listed),63.0,5010.0,4.0
159193.0,Café Society (2016),Comedy|Drama|Romance,63.0,5218.0,4.0
159403.0,Neo Tokyo (1987),Adventure|Animation|Fantasy|Horror|Sci-Fi,63.0,5349.0,0.5
159415.0,Swiss Army Man (2016),Comedy|Drama|Romance,63.0,5377.0,2.5
159441.0,The Do-Over (2016),Comedy,63.0,5378.0,2.5
159510.0,Death Smiles on a Murderer (1973),Horror,63.0,5418.0,4.0
159690.0,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy,63.0,5445.0,4.0
159717.0,The Fundamentals of Caring (2016),Drama,63.0,5464.0,4.0
159755.0,Popstar: Never Stop Never Stopping (2016),Comedy,63.0,5481.0,2.5
159779.0,A Midsummer Night's Dream (2016),(no genres listed),63.0,5618.0,4.0
159811.0,The Bremen Town Musicians (1969),Animation|Drama|Fantasy,63.0,5669.0,5.0
159817.0,Planet Earth (2006),Documentary,63.0,5872.0,3.0
159849.0,Bo Burnham: Make Happy (2016),Comedy,63.0,5903.0,3.5
159858.0,The Conjuring 2 (2016),Horror,63.0,5945.0,1.0
159976.0,Pelé: Birth of a Legend (2016),Drama,63.0,5952.0,3.5
160080.0,Ghostbusters (2016),Action|Comedy|Horror|Sci-Fi,63.0,5989.0,4.0
160271.0,Central Intelligence (2016),Action|Comedy,63.0,6016.0,4.5
160289.0,O.J.: Made in America (2016),Documentary,63.0,6104.0,5.0
160341.0,Bloodmoon (1997),Action|Thriller,63.0,6350.0,4.5
160400.0,Genius (2016),Drama,63.0,6365.0,2.0
160422.0,The Wooden Horse (1950),Drama|War,63.0,6502.0,4.0
160438.0,Jason Bourne (2016),Action,63.0,6539.0,4.0
160440.0,The Maid's Room (2014),Thriller,63.0,6541.0,1.0
160527.0,Sympathy for the Underdog (1971),Action|Crime|Drama,63.0,6874.0,3.5
160563.0,The Legend of Tarzan (2016),Action|Adventure,63.0,6934.0,3.0
160565.0,The Purge: Election Year (2016),Action|Horror|Sci-Fi,63.0,6942.0,2.5
160567.0,Mike & Dave Need Wedding Dates (2016),Comedy,63.0,7022.0,2.5
160569.0,Ice Age: Collision Course (2016),Adventure|Animation|Children|Comedy,63.0,7132.0,4.0
160571.0,Lights Out (2016),Horror,63.0,7153.0,4.0
160573.0,Pete's Dragon (2016),Adventure|Children|Fantasy,63.0,7254.0,2.5
160644.0,Indignation (2016),Drama,63.0,7361.0,5.0
160646.0,Goat (2016),Drama,63.0,7387.0,2.0
160684.0,Marauders (2016),Action,63.0,7438.0,2.5
160718.0,Piper (2016),Animation,63.0,7980.0,4.5
160730.0,The Adderall Diaries (2015),Action|Drama|Thriller,63.0,8361.0,3.0
160836.0,Hazard (2005),Action|Drama|Thriller,63.0,8376.0,2.5
160848.0,The Red Turtle (2016),Animation,63.0,8464.0,4.0
160872.0,Satanic (2016),Horror,63.0,8665.0,3.0
160954.0,Nerve (2016),Drama|Thriller,63.0,8873.0,3.0
160978.0,Hellevator (2004),Horror|Sci-Fi,63.0,8874.0,5.0
160980.0,Sully (2016),Drama,63.0,8917.0,4.0
161008.0,The Forbidden Dance (1990),(no genres listed),63.0,27846.0,3.5
161024.0,Jim Jefferies: Freedumb (2016),Comedy,63.0,27904.0,4.0
161032.0,The Grandmother (1970),Action|Drama,63.0,30793.0,2.5
161044.0,Webmaster (1998),Sci-Fi,63.0,30810.0,2.5
161127.0,The Infiltrator (2016),Crime|Drama,63.0,31658.0,4.0
161131.0,War Dogs (2016),Comedy,63.0,32587.0,5.0
161290.0,Vigilante Diaries (2016),Action,63.0,33004.0,3.5
161354.0,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama,63.0,33779.0,5.0
161580.0,Bad Moms (2016),Comedy,63.0,33794.0,3.5
161582.0,Hell or High Water (2016),Crime|Drama,63.0,38038.0,5.0
161594.0,Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi,63.0,41566.0,3.0
161634.0,Don't Breathe (2016),Thriller,63.0,45722.0,4.0
161830.0,Body (2015),Drama|Horror|Thriller,63.0,45728.0,4.0
161918.0,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi,63.0,48385.0,3.0
161922.0,The Edge of Seventeen (2016),Comedy,63.0,48516.0,4.5
161966.0,Elle (2016),Thriller,63.0,48774.0,5.0
162082.0,Train to Busan (2016),Action|Thriller,63.0,48780.0,3.5
162344.0,Tom Segura: Mostly Stories (2016),Comedy,63.0,49272.0,4.0
162350.0,The Magnificent Seven (2016),Action|Western,63.0,50872.0,2.5
162414.0,Moonlight,Drama,63.0,51255.0,5.0
162478.0,Masterminds (2016),Action|Comedy|Crime,63.0,53000.0,2.0
162578.0,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy,63.0,53125.0,3.5
162590.0,Bridget Jones's Baby (2016),Comedy|Romance,63.0,53972.0,4.0
162598.0,Deepwater Horizon (2016),Drama,63.0,54259.0,3.5
162600.0,Miss Peregrine's Home for Peculiar Children (2016),Fantasy,63.0,54272.0,4.0
162602.0,The Girl on the Train (2016),Thriller,63.0,54286.0,4.0
162606.0,The Accountant (2016),Crime|Drama|Thriller,63.0,57669.0,5.0
162828.0,Imperium (2016),Crime|Drama|Thriller,63.0,58559.0,5.0
162968.0,Kizumonogatari Part 1: Tekketsu (2016),Action|Animation|Mystery,63.0,59615.0,4.0
162982.0,Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi,63.0,60069.0,4.0
